DateTime,5 HK Equity,1299 HK Equity,700 HK Equity,939 HK Equity,941 HK Equity,1398 HK Equity,2318 HK Equity,3988 HK Equity,388 HK Equity,883 HK Equity,1 HK Equity,386 HK Equity,2 HK Equity,823 HK Equity,11 HK Equity,16 HK Equity,3 HK Equity,1113 HK Equity,2388 HK Equity,2628 HK Equity,27 HK Equity,857 HK Equity,688 HK Equity,1093 HK Equity,1928 HK Equity,2007 HK Equity,175 HK Equity,6 HK Equity,1109 HK Equity,762 HK Equity
1/6/2017,67.9,55.3,271.2,6.53,86.95,5.3,50.45,3.93,196.8,8.9,101.2,6.4,85.3,61.75,165,117.7,13.802,58.9,35.2,25.4,44.95,5.17,23.45,11.82,34.65,8.875,13.26,70.75,22.95,11.3
2/6/2017,68.4,55.35,270,6.6,85.5,5.4,50.7,3.96,205,8.93,101.9,6.42,84.65,62,165,118.3,13.802,59.65,35.4,25.25,45.35,5.17,23.4,11.82,35.1,8.942,14.18,71.3,22.9,11.22
5/6/2017,68.25,55.35,271.6,6.56,85.2,5.34,50.2,3.92,203.8,8.98,100.8,6.43,83.65,61.95,163.9,118.3,13.835,59.9,35,24.85,45,5.16,23.45,11.92,34.7,9.342,14.4,71.15,23.05,11.38
6/6/2017,68.75,55.3,273.6,6.58,85.3,5.34,50.85,3.92,205,8.94,101.6,6.41,84.5,61.65,165,124.1,13.835,61.3,35.1,25.05,44.25,5.13,24,11.66,34.4,9.418,14.1,71.3,23.2,11.42
7/6/2017,68.85,55.65,272.8,6.48,85.2,5.3,50.9,3.89,204.2,8.97,101,6.48,84.3,61.65,162.7,122,13.802,61.15,34.8,25.2,45.95,5.12,24,11.92,35.05,9.342,13.96,70.9,23.25,11.46
8/6/2017,69,55.8,273.4,6.5,85.1,5.3,52,3.89,205.6,8.69,101.3,6.45,84,62.6,162.8,121.6,13.884,61.05,34.85,25.4,47.45,5.1,23.95,11.86,36,9.38,15.14,71.2,23.45,11.46
9/6/2017,68.6,56.3,277.4,6.46,84,5.22,52.05,3.88,205.4,8.66,100,6.44,84.15,63.25,163.9,121.5,13.636,61.05,35.15,25.45,47.1,5.08,23.7,11.84,36.1,9.018,15.48,70.45,23,11.32
12/6/2017,68.45,55.6,270.6,6.37,83.4,5.17,51.5,3.82,199.7,8.65,99.75,6.36,83.25,62.4,162.5,119.2,13.382,60.8,34.85,24.85,47.35,5.03,23.4,11.7,36.15,8.723,14.84,69.8,22.75,11.14
13/6/2017,68.6,56.05,272.4,6.41,83.9,5.19,51.75,3.83,201,8.69,99.3,6.39,83.35,63.35,163.6,120.5,13.436,61.4,34.9,24.9,48.6,5.05,23.5,11.42,37.1,8.942,15.2,69.9,22.3,11.2
14/6/2017,68.55,55.95,277.4,6.45,84.25,5.21,51.25,3.83,200.6,8.75,98.9,6.48,82.75,63.6,162.5,120.7,13.273,61.05,34.85,24.8,48.35,5.02,23.45,11.4,37.15,8.647,14.96,70.05,22,11.26
15/6/2017,67.8,55.55,273,6.34,83.6,5.13,50.15,3.78,198,8.62,98.75,6.35,83.15,62.95,162.4,118.7,13.164,60.85,34.6,24,47.4,4.96,23.2,11.3,36.9,8.466,14.48,70.05,21.65,11.2
16/6/2017,68.35,55.9,272.6,6.39,84.15,5.19,50.15,3.81,197.6,8.63,98,6.3,83.45,62.75,161.4,118,13.255,61.1,34.6,24,47.05,4.97,22.9,11.58,37.1,8.39,14.14,70,21.9,11.3
19/6/2017,68.9,57.05,278.8,6.46,84.05,5.23,52.15,3.84,203,8.64,98.7,6.36,84.1,63.2,162.6,118,13.364,61.4,34.85,24.3,47.85,4.97,22.95,11.7,37.2,8.476,14.66,70.5,22.1,11.32
20/6/2017,68.5,57.1,280,6.46,83.7,5.18,51.9,3.82,201,8.62,98.5,6.35,84.25,60.7,161.4,118.1,13.345,61.85,34.65,24.05,48.6,4.92,22.85,11.8,37.2,8.343,14.5,70.55,22.05,11.44
21/6/2017,67.9,56.6,279.2,6.42,83.65,5.12,52,3.79,200.2,8.56,98.5,6.19,84,61.4,161.1,116.6,13.364,61.75,34.55,23.8,48.1,4.86,22.7,11.6,36.7,8.305,14.82,70.15,21.8,11.4
22/6/2017,67.65,57.4,281.6,6.12,83.65,5.15,52.25,3.8,200.4,8.53,99.05,6.17,83.85,61.15,160.4,116.8,13.473,61.6,34.5,24.25,47.95,4.84,22.75,11.44,36.6,8.086,14.74,70.4,21.8,11.5
23/6/2017,67.8,57.45,280.2,6.11,83.4,5.2,52.3,3.81,200.6,8.52,99.05,6.18,83.5,60.45,160.5,116.6,13.509,61.7,34.65,24.2,47.15,4.85,22.75,11.96,35.75,8.295,14.84,70.55,21.9,11.7
26/6/2017,68.15,58,284,6.17,83.1,5.25,53.1,3.85,202.6,8.54,98.9,6.2,84,60.7,161.1,116.5,13.564,61.85,36.85,24.4,48.1,4.87,23.1,11.78,36.1,8.581,15.52,70.45,22.6,11.7
27/6/2017,68.2,57.9,288,6.12,83,5.22,52.95,3.83,201.6,8.5,98.35,6.14,83.7,60.25,160.7,115.7,13.473,61.85,37.4,24.1,47.55,4.83,23.05,11.82,36.1,8.485,16.16,70.55,22.4,11.68
28/6/2017,68.5,57.25,282.8,6.06,82.9,5.2,52,3.82,200.6,8.53,98.85,6.08,83.75,59.65,160.9,114,13.4,61.6,37.7,23.95,47.05,4.84,22.9,11.52,35.85,8.305,16.5,69.9,22.3,11.62
29/6/2017,72.8,57.65,284,6.08,83.1,5.28,52.25,3.84,203.2,8.54,98.5,6.14,83.4,59.9,165.4,114.5,13.509,61.7,38.9,24,47.6,4.83,22.85,11.58,36,8.523,17.28,69.4,22.75,11.7
30/6/2017,72.65,57.05,279.2,6.05,82.85,5.27,51.45,3.83,201.8,8.55,98,6.09,82.6,59.4,163.3,114.7,13.345,61.15,37.35,23.85,47.4,4.78,22.85,11.4,35.75,8.609,16.84,68.95,22.75,11.6
3/7/2017,73.55,56.25,280.8,6.08,82.85,5.03,52.65,3.87,202.8,8.53,97.45,6.11,82.45,59,163.3,115.5,13.182,61,37.9,24.1,46.35,4.77,23.35,11.34,35.3,8.942,17.52,68.2,23.05,11.52
4/7/2017,73.3,54.8,269.2,5.99,82.15,4.96,51.9,3.85,199,8.64,96.5,6.12,81.2,58.85,160.7,115.1,13.145,59.5,37,23.55,44.7,4.9,23.15,11.1,34.65,8.723,16.9,67.9,22.4,11.26
5/7/2017,73.6,55.5,271,6.02,81.1,4.96,53.8,3.88,199.5,8.73,96.65,6.12,81.15,58.95,161.2,115.4,13.218,58.75,37.25,24,45.25,4.94,23.25,11.18,34.8,8.561,17.3,68.35,22.65,10.8
6/7/2017,73.35,55.6,271.8,5.98,80.3,4.94,54.35,3.68,199.5,8.65,97.25,6.09,81.15,59.3,162.2,115.8,13.218,59.45,36.7,24.05,46.05,4.88,23.45,11.2,34.4,8.59,17.18,68.25,22.75,10.6
7/7/2017,73.15,55.35,269,5.93,80.9,4.88,54.1,3.61,199.4,8.58,97.2,6.01,81.45,58.9,161.5,115.5,13.218,60.1,36.75,23.85,45.85,4.84,23.2,11.28,34.2,8.466,17.38,68,22.35,10.44
10/7/2017,74.6,56.25,271.6,5.94,80.75,4.87,54.8,3.59,199.9,8.52,98.25,5.79,81.65,60.85,163.2,115.9,13.309,60.9,37.2,23.95,46.4,4.77,23.35,11.58,34.4,8.723,17.24,68.15,22.55,10.84
11/7/2017,75.05,57.6,278.4,6.18,81,5.02,55.1,3.66,202.4,8.54,98.95,5.84,81.7,60.3,164,115.9,13.364,61.4,37.5,24.6,46.6,4.78,23.65,11.56,34.7,8.799,18.54,68.55,22.8,10.92
12/7/2017,74.7,58.4,281.2,6.34,80.7,5.19,54.85,3.75,202.8,8.6,99.35,5.87,81.8,60.25,164.2,116.2,13.473,61.35,37.2,24.7,46.6,4.79,23.55,11.62,34.3,8.59,18.64,68.5,22.55,10.9
13/7/2017,75.1,58.7,284.4,6.39,82,5.26,56.2,3.8,208.8,8.67,100.8,5.95,82,60.45,165.4,118.7,13.527,61.95,37.2,25.1,47.4,4.83,23.75,11.9,35.45,8.619,18.64,68.85,22.6,11.04
14/7/2017,75.15,58.1,284.8,6.4,82.25,5.27,57.2,3.8,209.8,8.69,100.6,5.96,82.1,60.95,165.2,119.3,13.545,62,37,25,46.85,4.88,25.4,11.7,35.55,8.733,18.56,68.5,23.4,11.16
17/7/2017,75.35,58.25,285,6.41,82.3,5.29,58.5,3.79,211.8,8.7,100.3,5.98,81.9,61.2,165,119,13.527,61.8,37.35,25.8,45.35,4.88,25.6,12,34.8,8.771,18.7,68.6,24.6,11.34
18/7/2017,75.35,58.75,286.8,6.39,82.55,5.3,58.75,3.76,211.4,8.69,100.5,6,81.85,61.65,164.4,119.2,13.527,62.1,37.5,25.6,45.8,4.91,25.65,11.84,34.65,8.647,18.16,68.9,24.35,11.4
19/7/2017,74.95,58.35,298,6.4,82.9,5.34,58.8,3.77,212.8,8.71,100.1,6.06,82,61.55,164,119.6,13.436,61.8,37.35,25.75,46.3,4.95,25.45,11.98,35,8.79,18.52,68.45,24.55,11.44
20/7/2017,75.35,59.3,297,6.38,82.65,5.38,58.7,3.76,221.4,8.73,100.4,6.04,82.25,61.15,164.9,118.9,13.418,61.4,37.2,25.5,45.85,4.94,26.15,11.8,35.1,9.332,18.42,68.2,24.6,11.44
21/7/2017,75.1,58.85,297,6.35,84.25,5.36,57.2,3.76,219.2,8.7,100.8,6,82.85,61.25,164.5,118.8,13.382,61.95,37.3,25.2,46.15,4.91,26.05,11.88,36,9.132,17.58,75.4,24.3,11.42
24/7/2017,75,58.9,302.2,6.41,84.3,5.39,57.8,3.76,218.2,8.62,101.4,5.98,83.35,61.9,164.5,118.5,13.4,62.25,37.75,25.35,47.8,4.9,25.8,12.4,36.35,9.123,18.62,77.35,24.25,11.68
25/7/2017,76.7,58.95,301.6,6.43,83.8,5.4,57.25,3.76,217.8,8.57,101.5,5.91,83,61.5,165.7,117.7,13.491,62.55,37.55,25.05,47.9,4.9,25.6,12.08,36.4,9.037,18.4,76.95,23.95,11.52
26/7/2017,76.55,59.65,301,6.52,83.65,5.47,57.2,3.82,218.8,8.77,101.5,6.01,83.2,61,166.8,117.8,13.4,62.55,37.9,25,46.95,5.05,26.05,11.94,36.05,9.38,18.14,76.9,24.35,11.4
27/7/2017,76.9,60.7,308.4,6.51,83.35,5.48,57.75,3.83,223.6,8.77,101.8,5.98,82.8,62.75,166.9,119.3,13.382,62.8,37.8,25,47.55,5.07,26.65,12.34,36,10.007,18.3,77.1,25.35,11.4
28/7/2017,76.45,59.5,304.8,6.47,83.45,5.42,57.2,3.79,220.6,8.72,102.1,5.93,82.85,63.9,167.9,121.4,13.436,62.8,37.85,24.7,47.95,5.03,26.4,12.02,36.2,10.065,18.08,77.2,25,11.4
31/7/2017,78.45,61.55,313.4,6.5,83.75,5.47,57.95,3.85,222.8,8.74,102.9,5.93,83.25,63.5,170,121,13.436,63.25,38.45,24.75,48.35,5.03,26.5,12.18,36.25,10.388,18.06,77.4,25.1,11.34
1/8/2017,78.85,61.95,314.4,6.57,83.45,5.54,60.3,3.92,227.6,8.77,104.3,5.99,83.45,63.6,171.4,121,13.436,64.65,39.8,25.65,47.7,5.08,26.5,12.2,36.05,9.988,17.74,77.95,24.8,11.14
2/8/2017,79.35,61.6,312.6,6.56,83,5.55,59.5,3.95,229.8,8.75,107.5,5.95,83.6,63.75,176.2,121.4,13.455,65.05,39.85,25.35,47.1,5.02,26.85,12.36,35.6,9.912,18.18,77.9,24.55,11.38
3/8/2017,78.25,61.5,308.6,6.59,83.7,5.62,59.05,3.95,227.6,8.74,108.5,5.9,84.4,63.6,176.1,122.2,13.491,65,39.25,25.15,47.75,5.01,26.55,12.2,35.6,9.76,17.76,77.5,24.3,11.64
4/8/2017,78.5,60.95,311.4,6.6,83.35,5.63,58.85,3.95,227.6,8.7,105.1,5.9,84.5,63.9,175.3,123.5,13.545,67.8,39.25,24.9,47.65,5.02,26.4,12.18,35.65,9.798,18.52,77.55,24.1,11.72
7/8/2017,78.35,60.65,320.6,6.65,83.6,5.65,59.05,4,227.6,8.69,104.6,5.9,83.9,63.65,174.3,123,13.564,68.95,39.7,24.95,47.5,5.02,26.2,12.12,35.75,9.427,18.54,78.6,24.25,11.68
8/8/2017,78.35,61.5,328.6,6.65,84.45,5.65,59.45,4,230.6,8.81,104.5,5.9,82.2,63.45,174.4,122.1,13.545,69.8,39.4,25.05,48.65,5.04,26.6,12.32,36.05,9.608,19.66,78.75,23.95,11.78
9/8/2017,77.65,60.3,330.2,6.56,84.65,5.62,58.55,3.93,227.8,8.78,105.2,5.88,82,63.25,174.4,123.9,13.491,70,39.2,24.75,48.6,5,26.3,12.38,36,9.722,19.76,78.4,23.6,11.86
10/8/2017,76.5,60,326.6,6.44,87,5.47,57.2,3.85,218,8.79,103.3,5.84,82.25,62.95,176.3,122.2,13.509,69.05,38.85,24.25,47.75,4.99,25.8,12.6,35.75,9.57,19.28,78.1,23.1,11.68
11/8/2017,74.75,58.85,310.6,6.34,87.7,5.3,56,3.78,211.2,8.73,101.1,5.81,82.9,62.5,175.2,120.7,13.436,68.05,37.8,23.55,46,4.93,25.3,11.96,34.95,9.151,18.42,78.1,22.75,11.38
14/8/2017,75.5,59.25,324,6.45,87.45,5.4,57.35,3.84,212.2,8.71,102,5.86,82.45,63.15,178.9,122.3,13.473,68.45,38.15,23.65,46.35,4.95,25.15,11.92,35.1,9.056,19.2,78.45,22.85,12.02
15/8/2017,75.05,59.55,318.8,6.52,86.75,5.55,57.55,3.9,211.2,8.58,102,5.68,82.7,63.1,177.1,122,13.491,67.55,37.95,23.55,46.05,4.86,25.1,11.88,34.75,8.799,19,77.9,22.75,11.94
16/8/2017,75.25,59.85,323.2,6.66,87,5.65,57.95,3.95,213.2,8.6,101.8,5.67,82.9,63.5,178.7,123.1,13.509,68.75,38.15,23.65,46.9,4.87,25.3,12.5,35.05,8.885,19.16,78.25,22.8,11.94
17/8/2017,74.6,58.85,329.4,6.62,86.5,5.6,59.35,3.92,211.6,8.71,101.2,5.67,83.3,63.3,178.1,122.6,13.564,67.85,37.7,23.45,47.5,4.82,25.25,12.26,35.35,9.009,18.98,78.25,22.55,11.94
18/8/2017,73.8,58.25,325.8,6.51,86.4,5.48,60.2,3.85,209.6,8.68,100.8,5.6,82.4,63.1,175,121.9,13.418,67.1,37.65,23.15,47.7,4.79,24.8,12.32,35.05,8.704,18.72,68,22.3,11.94
21/8/2017,73.75,58.1,326,6.53,87.2,5.48,60.65,3.86,208.8,9,101.3,5.69,81.8,63,175.2,122.4,13.509,67.15,37.9,23.25,47.3,4.86,25.5,12.16,35.05,9.094,18.5,68.05,23,12.36
22/8/2017,74.5,58.7,324,6.62,87.45,5.62,63.2,3.91,207.2,9.08,102.7,5.72,81.95,63.45,174.7,122.9,13.345,68.05,38.65,23.85,48.15,4.86,26.45,12.16,35.25,9.246,19.04,67.8,23.65,12.04
23/8/2017,74.5,58.7,324,6.62,87.45,5.62,63.2,3.91,207.2,9.08,102.7,5.72,81.95,63.45,174.7,122.9,13.345,68.05,38.65,23.85,48.15,4.86,26.45,12.16,35.25,9.246,19.04,67.8,23.65,12.04
24/8/2017,74.35,59.25,327.4,6.74,87.5,5.76,62.8,3.95,207.6,9.11,101.5,5.72,81.35,63.5,174.3,123.8,13.291,67.75,38.45,24,47.85,4.82,27.8,12.8,34.85,9.608,18.88,68.25,23.5,11.68
25/8/2017,75,59.75,328.4,6.97,87.7,5.96,62.8,4.08,214,9.36,101.7,5.86,81.6,63.7,175.3,125.2,13.345,68.25,39.7,25,47.15,5,27.55,12.78,34.6,9.418,18.92,67.75,23.15,11.62
28/8/2017,75.3,59.8,323,7,87.95,5.92,62.8,4.11,214.4,9.38,100.8,5.85,81.85,63.4,174.7,125.7,13.309,68.3,39.7,25.3,46.55,5,27.55,12.38,34.1,9.399,18.7,67.7,23.4,11.46
29/8/2017,74.8,59.25,319.8,6.98,88.1,5.93,62.9,4.1,211.2,9.32,100.2,5.8,82,63.6,176,125.4,13.327,67.7,39.6,24.9,47.8,4.98,27.4,12.28,34.55,9.199,18.6,68,23.55,11.5
30/8/2017,76.25,60,326.6,7.02,88.35,6.02,62.55,4.13,213.4,9.44,101.5,5.97,82.35,63.9,179.4,127.3,13.364,68.35,40.25,25.2,48.25,5.02,27.4,12.3,34.95,9.57,19.34,68.4,24.25,11.5
31/8/2017,76,60.05,329,6.86,83,5.86,62.15,4.12,213.6,9.36,102.4,5.99,82.65,64.6,180,130.6,13.455,68.7,39.85,25.1,49.1,5,27.35,12.22,35.05,9.893,19.24,69,24.45,11.4
1/9/2017,75.9,60.5,326.2,6.81,82.9,5.8,62.25,4.11,215,9.41,101.7,6.05,82.85,64.65,180,129.7,13.436,67.95,39.2,24.9,51,5.06,27.05,12.52,36.5,10.293,19.36,68.85,24.5,11.4
4/9/2017,75.7,60.6,322,6.74,81.85,5.77,61.5,4.04,211.8,9.4,100.6,6.03,82,64.1,179.1,128.6,13.527,66.8,38.5,24.6,51.7,5.05,26.75,12.76,36.75,10.293,19.16,68.3,24.15,11.42
5/9/2017,75.5,60.2,321.8,6.79,82,5.8,61.75,4.05,212,9.44,100.4,6.02,81.7,64.6,179.8,128.5,13.527,66.05,38.65,24.6,51.05,5.03,26.7,12.8,36.65,10.654,19.14,68.4,24.3,11.36
6/9/2017,74.55,59.85,324.2,6.72,82,5.74,61.65,4.02,210.8,9.46,99.35,6,81.4,64.5,181,128.4,13.509,65.9,38.6,24.25,51.2,5.02,26.7,12.8,36.8,10.578,19.32,68.45,24.3,11.28
7/9/2017,74.15,58.8,320.6,6.73,82.35,5.76,61.4,4,209.8,9.26,99.35,6.02,81.3,64.1,179.6,128.5,13.509,66,38.3,24.05,51.35,4.98,27.5,12.76,37.45,11.263,19.42,68.45,24.75,11.36
8/9/2017,74.45,58.8,321.8,6.73,82.3,5.82,61.7,4.02,210,9.29,99.7,6.09,81.75,64.7,180.7,133.7,13.564,68.35,38.4,24.1,51.2,5.01,27.15,12.58,37.55,11.358,19.46,68.4,24.75,11.34
11/9/2017,75.45,59.7,330.8,6.8,82.75,5.87,61.8,4.07,213.4,9.27,101,6.02,82.25,64.7,182.1,135.6,13.6,68.4,38.9,24.25,51.5,5,27.35,12.26,37.3,11.568,19.52,68.55,24.9,11.36
12/9/2017,75.8,59.65,333,6.79,82.7,5.86,62,4.06,212.8,9.23,100.4,6.05,82.05,64.85,183.5,134.8,13.473,67.6,38.9,24.4,52,5.02,27.4,12.34,37.2,11.51,20.7,68.15,24.95,11.28
13/9/2017,75.65,59.5,334,6.72,82.25,5.78,62.25,4.02,211.8,9.2,100.7,5.98,81.3,64.8,183,136.8,13.4,67.1,38.9,24.1,53.25,4.99,26.95,12.38,37.9,11.548,20.85,68,24.75,11.1
14/9/2017,75.75,59.1,337,6.65,80.85,5.73,61.75,3.99,210.8,9.24,100.6,5.93,80.85,64.05,181.1,135.3,13.345,66.5,38.95,23.8,52.55,4.97,27.3,12.18,38.05,12.157,20.5,67.7,25,11.06
15/9/2017,75.35,59,338.8,6.63,81.5,5.73,61.9,3.99,209.2,9.49,100.7,5.95,81.05,64.7,180.3,135.1,13.491,66.9,38.9,23.75,52.3,4.95,27.85,12.14,38.25,12.899,20.75,67.35,25.2,11.1
18/9/2017,76.15,60.35,346,6.69,81.1,5.8,62.85,4,218.2,9.55,101.1,6,80.7,65.15,180.8,134.6,13.436,67.75,38.4,24.1,52.85,4.96,29.2,12.38,39,13.508,22.35,67.55,27.1,11.18
19/9/2017,76.65,59.8,344.2,6.67,81.15,5.81,62.3,3.98,216.4,9.49,100.9,5.93,80.2,64.5,181.5,134.2,13.418,67.1,38.05,23.85,52.4,4.93,28.45,12.4,39,13.546,22.7,67.55,27.2,11.02
20/9/2017,76.65,60.05,346.4,6.68,80.7,5.85,62.4,3.99,219,9.51,100.6,5.89,80.35,63.85,182.5,132.9,13.382,67,38.8,23.85,52.85,4.91,28,12.84,39.05,13.451,24,67.9,27,11.44
21/9/2017,76.65,60.2,347.2,6.67,80.15,5.88,62.6,4.01,219.2,9.58,100.2,5.9,80,63.65,183.8,131.8,13.4,65.65,38.85,23.85,54.15,4.91,27.95,13.04,39.55,13.413,24.2,67.85,26.7,11.54
22/9/2017,76.2,59.9,346.2,6.62,79.4,5.84,61.6,3.97,215.4,9.5,99.75,5.87,79.8,63.35,183,130.4,13.364,64.8,38.45,23.65,53.85,4.88,27.3,13.28,39.5,12.918,23.35,67.45,25.65,11.4
25/9/2017,76.15,59.2,341.6,6.51,79.05,5.71,60.85,3.9,211.2,9.52,99.3,5.81,80,62.55,183.9,126.2,13.327,63.55,38.15,23.45,52.55,4.83,25.45,12.9,38.95,11.51,22.05,67.4,23.75,11.22
26/9/2017,76.2,58.3,337.6,6.51,79.85,5.74,60.7,3.91,211.4,9.9,99.4,5.91,79.85,62.35,184.7,126,13.4,64.3,38.1,23.45,52.65,5,25.2,12.9,38.95,11.548,22.2,67.4,23.9,11.18
27/9/2017,76.2,58.35,338.4,6.53,80.25,5.81,61,3.92,211.8,9.92,99.7,5.87,79.9,63,186.6,126.2,13.382,64,38,23.65,54.05,5.01,25.45,13.08,39.85,12.176,22.65,67.4,24.35,11.2
28/9/2017,76.2,58,333,6.46,79.45,5.74,59.4,3.85,210,9.87,99.75,5.76,79.9,62.8,189.1,126.3,13.345,63.75,37.8,23.25,54.3,4.91,25.35,13,40.35,11.682,21.85,67.5,23.95,10.92
29/9/2017,76.55,57.6,336.2,6.48,79.15,5.8,59.95,3.85,210,10.08,99.85,5.85,80.05,63.3,190.4,126.9,13.345,64.65,37.95,23.25,55,4.95,25.4,13.08,40.65,11.815,22,67.65,23.9,10.86
2/10/2017,76.55,57.6,336.2,6.48,79.15,5.8,59.95,3.85,210,10.08,99.85,5.85,80.05,63.3,190.4,126.9,13.345,64.65,37.95,23.25,55,4.95,25.4,13.08,40.65,11.815,22,67.65,23.9,10.86
3/10/2017,77.45,57.7,346.8,6.86,79.45,6.26,62.3,4.04,214.4,10.08,99.9,5.83,79.55,63.6,191.1,127.8,13.364,64.8,38.7,23.75,55.8,4.99,26.05,13.54,40.85,11.891,24.7,67.75,24.4,11.02
4/10/2017,77.85,58.65,349.4,6.88,79.05,6.37,63.1,4.04,215.4,10.06,101,5.84,79.7,64.25,191.5,130.4,13.345,65,38.7,23.9,56.45,5.02,26.65,13.36,40.7,12.747,25.9,68,24.9,11
5/10/2017,77.85,58.65,349.4,6.88,79.05,6.37,63.1,4.04,215.4,10.06,101,5.84,79.7,64.25,191.5,130.4,13.345,65,38.7,23.9,56.45,5.02,26.65,13.36,40.7,12.747,25.9,68,24.9,11
6/10/2017,77.35,59.6,352,6.88,78.95,6.38,63.8,4.06,217.2,10.1,100.9,5.84,79.3,63.55,191.5,129.9,13.418,65.2,38.4,24.1,55.4,5.04,26.6,13.44,39.6,12.557,27.35,68.2,24.75,11.02
9/10/2017,77.5,59.45,349,6.84,78.35,6.32,63.25,4.04,220.6,10,100.8,5.79,79.55,63.9,189.5,129.7,13.418,64.65,38.25,24,53.6,5,26.1,13.5,38.55,12.271,26.85,67.9,24.25,10.94
10/10/2017,78.6,59.6,351.2,6.88,79,6.39,63.1,4.05,220.6,10,101.1,5.79,79.2,63.75,190.7,131.8,13.382,65.15,38.6,23.9,54.05,5,26,13.42,38.95,12.367,26.95,67.85,24.15,11.12
11/10/2017,78.1,59.75,351.6,6.9,78.45,6.4,62.2,4.06,216.6,10.2,100.7,5.79,79.6,63.75,190.4,129.5,13.436,64.3,38.55,23.8,53.2,5.03,25.65,13.24,37.95,12.005,26.75,67.95,24.2,11.2
12/10/2017,77.3,60.25,350.2,6.97,78.95,6.4,63.95,4.06,218.2,9.96,99.8,5.79,79.8,63.5,192.2,131.9,13.491,65.2,38.5,24.1,53.9,4.99,25.95,13.24,38.1,12.233,26.7,67.85,24.15,11.24
13/10/2017,77.2,61.15,349.2,6.96,78.4,6.37,63.95,4.05,219.6,10.08,99.9,5.79,79.95,63.65,191,132.8,13.545,64.8,38.5,24.1,53.05,4.99,25.85,12.88,37.9,12.271,26.95,68.35,23.95,11.2
16/10/2017,77.3,61.05,355.6,7.04,78.7,6.41,64.7,4.1,225.6,10.1,100.6,5.84,80,63.85,192.3,133.2,13.509,66.5,38.9,24.2,53.3,5.04,25.85,13.08,37.6,12.005,26.6,68.6,24.05,11.32
17/10/2017,77.15,61.65,354.8,7.03,79.15,6.35,64.9,4.09,222,10.2,100.8,5.82,80.2,64.25,191.2,133.2,13.509,67.35,38.75,24.25,52.8,5.05,25.75,12.98,37.45,11.72,26.8,68.5,24,11.38
18/10/2017,77,61.95,354.6,6.97,79.15,6.33,66.15,4.09,222.8,10.16,102.1,5.78,80,64.5,191.1,133.1,13.564,68.4,38.8,24.8,52.7,5.05,25.75,13.02,37.35,12.138,26.85,68.1,24.15,11.34
19/10/2017,76,61.1,346.2,6.78,78.3,6.13,64.7,3.99,217.6,10,100.8,5.68,79.7,64.55,190,130.5,13.491,66.95,38.15,24.2,51.4,4.99,25.3,13.34,36.85,11.701,24.85,67.55,23.9,11.16
20/10/2017,76.5,60.2,349.6,6.93,79.3,6.3,67.15,4.04,220.2,9.96,101.5,5.73,80.45,66.4,190.2,132,13.545,66.7,38.5,24.6,52.85,5.01,25.65,13.4,37.5,11.872,26.3,67.8,24.1,11.22
23/10/2017,76.5,59.2,348.6,6.85,78.9,6.16,67.05,3.99,219.6,9.89,101.1,5.69,79.9,66.6,188.2,130.7,13.527,65.9,38.3,25.45,52.65,4.97,25.45,13.68,37.3,11.929,25.75,67.65,23.85,11.26
24/10/2017,76.5,58.75,347.4,6.81,78.5,6.15,66.15,3.97,220.4,9.91,100.5,5.67,79.55,66,185.9,129.6,13.455,64.7,38.1,25.1,53,4.93,25.55,13.46,37.4,12.728,25.1,67.8,24.2,11.32
25/10/2017,76.7,59.1,352,6.84,78.4,6.16,67,3.98,220,10.16,100.1,5.67,79.5,65.75,187.2,130.2,13.418,64.1,38.4,25.3,53.1,4.97,26.15,13.32,37.75,12.557,25.7,67.8,24.25,11.3
26/10/2017,76.9,59.4,347,6.77,78.05,6.14,67.25,3.94,218.2,10.1,99.95,5.63,79.7,66.35,187.9,129.2,13.436,65,38.3,24.95,52.6,4.95,25.95,13.52,37,12.31,25.15,67.6,24.25,11.18
27/10/2017,77.1,60,347.8,6.99,79.2,6.39,68.75,4.06,219.2,10.1,99.75,5.65,79.7,66.55,186.7,128.6,13.491,64.8,38.35,25.65,51.55,4.98,25.65,13.34,36.5,11.701,24.25,67.65,23.85,11.4
30/10/2017,76.85,59.4,349.6,6.93,78.95,6.31,68.05,4.03,217,10.48,98.7,5.72,79.6,65.8,185.6,127.7,13.473,64.2,38.35,25.8,51.8,5.09,25.35,13.3,36.5,11.644,23.55,67.6,23.45,11.22
31/10/2017,76.2,58.7,349.8,6.96,78.35,6.19,68.5,3.89,217.2,10.62,99.05,5.73,79.35,65.55,184.7,127.6,13.436,64.15,37.15,25.8,53.1,5.09,25.3,13.56,36.75,11.758,24.15,67.6,23.25,11.08
1/11/2017,76.65,60.15,360,6.95,79.4,6.26,70.3,3.87,221.2,10.6,99.45,5.74,79.4,64.35,185.6,129,13.491,64.7,37.3,27.7,55.3,5.11,25.45,13.68,38.3,11.568,24.25,67.4,23.7,11.46
2/11/2017,75.85,59.65,361.8,6.88,78.6,6.23,70.05,3.85,223.8,10.96,99.2,5.76,78.85,64,184.3,128.7,13.436,67,36.95,27.4,54.35,5.3,25.3,13.96,38.05,11.529,24.1,67.15,23.6,11.62
